books_genre_id	genre_name	upper_layer_genre_id
001	本	000
001001	漫画（コミック）	001
001001001	少年	001001
001001001001	秋田書店 少年チャンピオンC	001001001
001001001002	スクウェア・エニックス ガンガンC	001001001
001001001005	講談社 アニメKC	001001001
001001001006	講談社 マガジンC	001001001
001001001008	集英社 ジャンプC	001001001
001001001009	小学館 少年サンデーC	001001001
001001001014	小学館 てんとう虫C	001001001
001001001015	ポプラ社 ブンブンC	001001001
001001001016	講談社 ボンボンC	001001001
001001001018	集英社 VジャンプC	001001001
001001001019	学習研究社 ノーラC	001001001
001001001020	徳間書店 アニメージュC	001001001
001001002	少女	001001
001001002001	秋田書店 ホラーC	001001002
001001002002	秋田書店 プリンセスC	001001002
001001002003	講談社 なかよしKC	001001002
001001002004	講談社 フレンドKC	001001002
001001002005	講談社 キスKC	001001002
001001002006	集英社 マーガレットC	001001002
001001002007	集英社 りぼんC	001001002
001001002008	小学館 フラワーC	001001002
001001002009	白泉社 花とゆめC	001001002
001001002011	集英社 クイーンズC	001001002
001001002012	新書館 WINGS C	001001002
001001002013	小学館 ちゃおC	001001002
001001002014	講談社デザートC	001001002
001001002015	角川書店 あすかC	001001002
001001002016	朝日ソノラマ 眠れぬ夜の奇妙なC	001001002
001001002017	幻冬舎 バーズコミックスガールズコレクション	001001002
001001002018	一迅社 IDコミックス	001001002
001001002019	講談社 コミックスデザート	001001002
001001002020	講談社 コミックスB	001001002
001001002022	角川書店 Asuka comics DX	001001002
001001002023	小学館 flowers comics	001001002
001001002024	一迅社 Zero-sum comics	001001002
001001002025	一迅社　百合姫コミックス	001001002
001001002026	メディアファクトリー MFCジーンS	001001002
001001003	青年	001001
001001003001	秋田書店 ヤングチャンピオンC	001001003
001001003002	秋田書店 サンデーC	001001003
001001003003	講談社 ヤングマガジンKC	001001003
001001003004	講談社モーニングKC	001001003
001001003005	集英社 ヤングジャンプC	001001003
001001003006	集英社 ビジネスジャンプC	001001003
001001003007	集英社 プレイボーイC	001001003
001001003008	小学館 ヤングサンデーC	001001003
001001003009	小学館 ビッグC	001001003
001001003010	白泉社 ジェッツC	001001003
001001003011	ぶんか社C	001001003
001001003013	角川書店 ドラゴンC	001001003
001001003014	秋田書店 チャンピオンRED C	001001003
001001003015	講談社 アフタヌーンC	001001003
001001003016	メディアファクトリー MFCフラッパーS	001001003
001001003017	少年画報社 ヤングキングC	001001003
001001003018	スクウェア・エニックス ヤングガンガンC	001001003
001001003019	スクウェア・エニックス ガンガンWING C	001001003
001001003020	幻冬舎 バーズC	001001003
001001003021	講談社 イブニングC	001001003
001001003022	新潮社 バンチC	001001003
001001003023	エンターブレイン ビームC	001001003
001001003024	徳間書店 トクマC	001001003
001001003025	日本文芸社 ニチブンC	001001003
001001003026	双葉社 アクションC	001001003
001001003027	ジャイブ CR C	001001003
001001003028	大都社 Daito C	001001003
001001003029	スクウェア・エニックス GファンタジーC	001001003
001001003030	マンガショップシリーズ	001001003
001001003031	ワニブックス ガムC	001001003
001001003032	実業之日本社 マンサンC	001001003
001001003033	FOX出版 Fox C	001001003
001001003034	蒼竜社 プラザC	001001003
001001003035	芳文社 まんがタイムC	001001003
001001003036	フロム出版 ベルC	001001003
001001003037	潮出版社 希望C	001001003
001001003038	講談社 マガジンZKC	001001003
001001003039	小学館 サンデーGX C	001001003
001001003040	少年画報社 YCC	001001003
001001003041	小学館 イッキC	001001003
001001003042	一迅社 DNAメディアコミックス	001001003
001001003043	一迅社 REXC	001001003
001001003044	竹書房 バンブーC	001001003
001001003045	ホビージャパン ホビージャパンC	001001003
001001003046	アスキーメディアワークス　電撃C	001001003
001001003047	講談社 シリウスKC	001001003
001001003048	小学館　ゲッサン少年サンデーC	001001003
001001003049	少年画報社　YKC	001001003
001001003050	スクウェア・エニックス ガンガンコミックスJOKER	001001003
001001003051	竹書房　近代麻雀C	001001003
001001003052	徳間書店　ゼノンC	001001003
001001003053	芳文社　まんがタイムKRコミックス	001001003
001001003054	メディアファクトリー MFCアライブS	001001003
001001003055	富士見書房　ドラゴンC	001001003
001001003056	バンダイビジュアル　エモーションC	001001003
001001003057	SBCｒ　フレックスコミックス	001001003
001001003058	マッグガーデン ブレイドC	001001003
001001003059	角川書店 エースC	001001003
001001004	レディース	001001
001001004001	秋田書店 秋田レディースC	001001004
001001004002	講談社 ビーラブKC	001001004
001001004003	集英社 ヤングユーC	001001004
001001004004	集英社 ユーC	001001004
001001004005	小学館 ジュディC	001001004
001001004006	小学館 フラワーC	001001004
001001004007	白泉社 レディーC	001001004
001001004008	祥伝社 フィールC	001001004
001001004009	秋田出版　恋愛max comics	001001004
001001004010	宙出版　Missy comics	001001004
001001004011	宙出版　Emerald comics	001001004
001001004012	宙出版　ミッシィコミックスパステル	001001004
001001004013	宙出版　ミッシィコミックスピンクパンチ！	001001004
001001004014	光彩書房　光彩コミックス	001001004
001001006	文庫	001001
001001006001	集英社漫画文庫	001001006
001001006002	講談社漫画文庫	001001006
001001006003	小学館文庫	001001006
001001006004	小学館コロコロ文庫	001001006
001001006005	ソノラマコミック文庫	001001006
001001006006	白泉社文庫	001001006
001001006007	潮漫画文庫	001001006
001001006008	竹書房漫画文庫	001001006
001001006009	実業之日本社漫画文庫	001001006
001001006010	その他	001001006
001001012	その他	001001
001002	語学・学習参考書	001
001002001	語学学習	001002
001002001001	日本語	001002001
001002001002	英語	001002001
001002001003	イタリア語	001002001
001002001004	フランス語	001002001
001002001005	ドイツ語	001002001
001002001006	中国語	001002001
001002001007	韓国語	001002001
001002001008	ロシア語	001002001
001002001009	その他	001002001
001002002	語学辞書	001002
001002002001	日本語辞書	001002002
001002002002	英語辞書	001002002
001002002003	イタリア語辞書	001002002
001002002004	フランス語辞書	001002002
001002002005	ドイツ語辞書	001002002
001002002006	中国語辞書	001002002
001002002007	韓国語辞書	001002002
001002002008	その他	001002002
001002003	辞典	001002
001002003001	年鑑・資料集	001002003
001002003009	その他	001002003
001002005	語学関係資格	001002
001002005001	英検	001002005
001002005002	TOEIC	001002005
001002005003	TOEFL	001002005
001002005004	漢字検定	001002005
001002006	学習参考書・問題集	001002
001002006001	小学校	001002006
001002006002	中学校	001002006
001002006003	高校・大学受験	001002006
001002006004	幼児ドリル	001002006
001002007	その他	001002
001002008	図鑑・資料集	001002
001003	絵本・児童書・図鑑	001
001003001	児童書	001003
001003001001	児童書（日本）	001003001
001003001002	児童書（外国）	001003001
001003002	児童文庫	001003
001003002001	岩波少年文庫	001003002
001003002002	青い鳥文庫	001003002
001003002003	ポプラ社文庫	001003002
001003002004	偕成社文庫	001003002
001003002005	フォア文庫	001003002
001003002006	その他	001003002
001003002007	つばさ文庫	001003002
001003002008	みらい文庫	001003002
001003003	絵本	001003
001003003001	絵本(日本）	001003003
001003003002	絵本(外国）	001003003
001003004	民話・むかし話	001003
001003005	しかけ絵本	001003
001003006	図鑑・ちしき	001003
001003007	その他	001003
001004	小説・エッセイ	001
001004001	ミステリー・サスペンス	001004
001004002	SF・ホラー	001004
001004003	エッセイ	001004
001004003001	エッセイ	001004003
001004003002	紀行・旅行エッセイ	001004003
001004004	ノンフィクション	001004
001004004001	ノンフィクション(日本）	001004004
001004004002	ノンフィクション(外国）	001004004
001004004003	文庫（ノンフィクション）	001004004
001004008	日本の小説	001004
001004008001	著者名・あ行	001004008
001004008002	著者名・か行	001004008
001004008003	著者名・さ行	001004008
001004008004	著者名・た行	001004008
001004008005	著者名・な行	001004008
001004008006	著者名・は行	001004008
001004008007	著者名・ま行	001004008
001004008008	著者名・やらわ行	001004008
001004008009	その他	001004008
001004009	外国の小説	001004
001004015	その他	001004
001004016	ロマンス	001004
001005	パソコン・システム開発	001
001005001	ハードウェア	001005
001005001001	Macintosh	001005001
001005001002	周辺機器	001005001
001005001003	デジタルカメラ	001005001
001005001004	モバイル	001005001
001005001005	CPU	001005001
001005001006	スマートフォン	001005001
001005002	入門書	001005
001005002001	インターネット入門書	001005002
001005002002	ホームページ入門書	001005002
001005002003	コンピュータ用語集	001005002
001005003	インターネット・WEBデザイン	001005
001005003001	インターネットセキュリティ	001005003
001005003002	ホームページ作成	001005003
001005003003	WEBデザイン	001005003
001005003004	CGI	001005003
001005003005	Perl	001005003
001005003006	HTML	001005003
001005003007	Java	001005003
001005003008	JavaScript	001005003
001005003009	Flash	001005003
001005003010	サーバー管理	001005003
001005003011	ブログ・SNS	001005003
001005004	ネットワーク	001005
001005004001	LAN	001005004
001005004002	パソコン通信	001005004
001005004003	TCP/IP	001005004
001005005	プログラミング	001005
001005005001	プログラミング入門	001005005
001005005002	Basic	001005005
001005005003	Visual Basic	001005005
001005005004	C・C++・C#	001005005
001005005005	JSP	001005005
001005005006	PHP	001005005
001005005007	ASP	001005005
001005005008	SQL	001005005
001005005009	Java	001005005
001005005010	Perl	001005005
001005005011	その他	001005005
001005006	アプリケーション	001005
001005006001	一太郎	001005006
001005006002	WORD	001005006
001005006003	EXCEL	001005006
001005006004	Lotus1-2-3	001005006
001005006005	Internet Explorer	001005006
001005006006	Netscape	001005006
001005006007	FileMaker	001005006
001005006008	dBASE	001005006
001005006009	Microsoft Access	001005006
001005006010	Oracle	001005006
001005006011	SQL	001005006
001005006012	Photoshop	001005006
001005006013	Illustrator	001005006
001005006014	Dreamweaver	001005006
001005006016	Fireworks	001005006
001005007	OS	001005
001005007001	Windows	001005007
001005007002	Macintosh	001005007
001005007003	Linux	001005007
001005007004	UNIX	001005007
001005007005	MS-DOS	001005007
001005007006	Android	001005007
001005008	デザイン・グラフィックス	001005
001005008001	WEBデザイン	001005008
001005008002	CG	001005008
001005008003	3Dグラフィックス	001005008
001005009	ITパスポート	001005
001005010	MOUS・MOT	001005
001005011	パソコン検定	001005
001005013	IT・eコマース	001005
001005017	その他	001005
001006	ビジネス・経済・就職	001
001006001	経済・財政	001006
001006001001	日本経済	001006001
001006001002	国際経済	001006001
001006001003	経済学	001006001
001006001004	財政	001006001
001006001005	その他	001006001
001006002	流通	001006
001006003	IT・eコマース	001006
001006004	マーケティング・セールス	001006
001006004001	広告・宣伝	001006004
001006004002	セールス・営業	001006004
001006004003	商品開発	001006004
001006004004	マーケティング	001006004
001006004005	クレーム対応	001006004
001006004006	企画書・プレゼン	001006004
001006005	投資・株・資産運用	001006
001006006	マネープラン	001006
001006006001	不動産・住宅ローン	001006006
001006006002	年金・保険	001006006
001006006003	節約	001006006
001006006004	税金	001006006
001006007	マネジメント・人材管理	001006
001006007001	人材管理	001006007
001006007002	リーダーシップ・コーチング	001006007
001006008	経理	001006
001006008001	会計学	001006008
001006008002	財務管理・キャッシュフロー	001006008
001006008003	税務	001006008
001006008004	簿記	001006008
001006009	自己啓発	001006
001006009001	企画書・プレゼン	001006009
001006009002	記憶術	001006009
001006009003	ビジネス哲学	001006009
001006009004	情報管理・手帳	001006009
001006010	就職・転職	001006
001006010001	就職	001006010
